normalized,original,source,word_length,is_compound,morpheme_count
m-zp,m-zp,bbaw,3,True,2
mh-t,mḥ-2t,bbaw,3,True,2
mj-m,mj-m,bbaw,3,True,2
mj-n,mj-n,bbaw,3,True,2
mm-a,mm-ꜥ,bbaw,3,True,2
mr-x,Mr-ḫ,bbaw,3,True,2
my-n,my-n,bbaw,3,True,2
n-an,n-ꜥn,bbaw,3,True,2
n-dd,n-ḏd,bbaw,3,True,2
n-dr,n-ḏr,bbaw,3,True,2
n-dt,n-ḏt,bbaw,3,True,2
n-ha,n-ḥꜣ,bbaw,3,True,2
n-hr,n-ḥr,bbaw,3,True,2
n-ib,n-ꞽb,tla,3,True,2
n-is,n-ꞽs,tla,3,True,2
n-jb,n-jb,bbaw,3,True,2
n-jm,n-jm,bbaw,3,True,2
n-js,n-js,bbaw,3,True,2
n-jx,n-jḫ,bbaw,3,True,2
n-ka,n-kꜣ,bbaw,3,True,2
n-ma,n-mꜣ,bbaw,3,True,2
n-mj,n-mj,bbaw,3,True,2
n-mr,n-mr,bbaw,3,True,2
n-qd,n-qd,bbaw,3,True,2
n-sa,n-šꜣ,bbaw,3,True,2
n-sj,n-sj,bbaw,3,True,2
n-sp,n-sp,bbaw,3,True,2
n-sw,n-sw,bbaw,3,True,2
n-ta,n-ṯꜣ,bbaw,3,True,2
n-tp,n-tp,bbaw,3,True,2
n-wj,n-wj,bbaw,3,True,2
n-wn,n-wn,bbaw,3,True,2
n-xr,n-ẖr,bbaw,3,True,2
n-xt,n-ḫt,bbaw,3,True,2
n-zp,n-zp,bbaw,3,True,2
na-n,nꜣ-n,bbaw,3,True,2
nb-a,nb-ꜥ,bbaw,3,True,2
nb-s,nb-š,bbaw,3,True,2
nd-r,nḏ-rʾ,bbaw,3,True,2
nj-k,Nj-k,bbaw,3,True,2
nn-n,nn-n,bbaw,3,True,2
ns-s,ns-š,bbaw,3,True,2
nt-a,nt-ꜥ,bbaw,3,True,2
nw-n,nw-n,bbaw,3,True,2
pa-a,pꜣ-ꜥ,bbaw,3,True,2
pa-n,pꜣ-n,bbaw,3,True,2
pa-t,Pꜣ-t,bbaw,3,True,2
pr-a,pr-ꜥ,bbaw,3,True,2
pr-s,pr-š,tla,3,True,2
qa-a,qꜣ-ꜥ,tla,3,True,2
qd-j,Qd-j,bbaw,3,True,2
qd-y,Qd-y,bbaw,3,True,2
r-aa,rʾ-ꜥꜣ,bbaw,3,True,2
r-ai,rʾ-ꜣꞽ,tla,3,True,2
r-aj,rʾ-ꜣj,bbaw,3,True,2
r-an,rʾ-ꜥn,bbaw,3,True,2
r-aq,r-ꜥq,bbaw,3,True,2
r-aw,r-ꜣw,bbaw,3,True,2
r-bt,rʾ-bt,bbaw,3,True,2
r-dd,r-ḏd,bbaw,3,True,2
r-dj,r-dj,bbaw,3,True,2
r-dr,r-ḏr,bbaw,3,True,2
r-dt,r-ḏt,bbaw,3,True,2
r-gs,r-gs,bbaw,3,True,2
r-ha,r-ḥꜣ,bbaw,3,True,2
r-hn,rʾ-ḥn,bbaw,3,True,2
r-hr,r-ḥr,bbaw,3,True,2
r-jb,rʾ-jb,bbaw,3,True,2
r-jm,r-jmṱ,bbaw,3,True,2
r-jw,r-jw,bbaw,3,True,2
r-jx,r-jḫ,bbaw,3,True,2
r-ka,Rʾ-kꜣ,bbaw,3,True,2
r-ma,Rʾ-mꜥ,bbaw,3,True,2
r-mn,r-mn,bbaw,3,True,2
r-mw,r-mw,bbaw,3,True,2
r-nb,rʾ-nb,bbaw,3,True,2
r-nn,Rʾ-nn,bbaw,3,True,2
r-pa,r-pꜥ,bbaw,3,True,2
r-pr,rʾ-pr,bbaw,3,True,2
r-pw,rʾ-pw,bbaw,3,True,2
r-sa,r-sꜣ,bbaw,3,True,2
r-sj,rʾ-sj,bbaw,3,True,2
r-tn,r-tn,bbaw,3,True,2
r-tp,r-tp,bbaw,3,True,2
r-tr,r-tr,bbaw,3,True,2
r-wa,rʾ-wꜣṱ,bbaw,3,True,2
r-wr,r-wr,bbaw,3,True,2
r-xn,r-ẖn,bbaw,3,True,2
r-xr,r-ẖr,bbaw,3,True,2
r-xt,r-ḫt,bbaw,3,True,2
r-zj,rʾ-zj,bbaw,3,True,2
r-zp,r-zp,bbaw,3,True,2
ra-a,rꜣ-ꜥ,bbaw,3,True,2
s-aa,Š-ꜥꜣ,bbaw,3,True,2
s-hm,s-ḥm,bbaw,3,True,2
s-nb,s-nb,bbaw,3,True,2
s-wr,Š-wr,bbaw,3,True,2
sa-a,sꜣ-ꜥ,bbaw,3,True,2
sm-r,šm-rʾ,bbaw,3,True,2
sn-j,Sn-j,bbaw,3,True,2
st-a,st-ꜥ,bbaw,3,True,2
st-r,st-rʾ,bbaw,3,True,2
t-aa,tʾ-ꜥꜣ,bbaw,3,True,2
t-as,tʾ-ꜣš,bbaw,3,True,2
t-hd,tʾ-ḥḏ,bbaw,3,True,2
t-nw,2t-nw,bbaw,3,True,2
t-tj,Tʾ-tj,bbaw,3,True,2
t-tw,Tʾ-tw,bbaw,3,True,2
t-wr,tʾ-wr,bbaw,3,True,2
t-wt,tʾ-wt,bbaw,3,True,2
t-xt,Ṯ-ḫt,bbaw,3,True,2
t-zf,tʾ-zf,bbaw,3,True,2
ta-r,tꜣ-rʾ,bbaw,3,True,2
ta-s,Tꜣ-š,bbaw,3,True,2
ta-t,Tꜣ-t,bbaw,3,True,2
tn-r,ṯn-rʾ,bbaw,3,True,2
tp-a,tp-ꜥ,bbaw,3,True,2
tp-m,tp-m,bbaw,3,True,2
tp-n,tp-n,bbaw,3,True,2
tp-r,tp-rʾ,bbaw,3,True,2
tt-j,Tt-j,bbaw,3,True,2
tw-t,Ṯw-tʾ,bbaw,3,True,2
w-pl,W-pl,bbaw,3,True,2
w-pt,w-pt,bbaw,3,True,2
w-tw,W-tw,bbaw,3,True,2
w-wj,W-wj,bbaw,3,True,2
wa-n,wꜥ-n,bbaw,3,True,2
wm-a,wm-ꜥ,bbaw,3,True,2
wn-r,wn-rʾ,bbaw,3,True,2
wn-w,wn-w,bbaw,3,True,2
wp-a,wp-ꜥ,tla,3,True,2
wp-r,wp-rʾ,bbaw,3,True,2
wr-a,wr-ꜥ,bbaw,3,True,2
wr-t,Wr-tʾ,bbaw,3,True,2
x-nb,ḫ-nb,bbaw,3,True,2
xr-a,ẖr-ꜥ,bbaw,3,True,2
xr-r,ẖr-r,bbaw,3,True,2
xt-a,ḫt-ꜥ,bbaw,3,True,2
xw-a,ḫw-ꜥ,bbaw,3,True,2
xy-a,ḫy-ꜥ,bbaw,3,True,2
xy-r,ḫy-rʾ,bbaw,3,True,2
z-nb,z-nb,bbaw,3,True,2
z-nj,Z-nj,bbaw,3,True,2
za-z,zꜣ-z,bbaw,3,True,2
a-hrw,ꜥ-ḥrw,tla,4,True,2
a-nfr,ꜣ-nfr,bbaw,4,True,2
a-rsi,ꜥ-rsꞽ,tla,4,True,2
a-rsj,ꜥ-rsj,bbaw,4,True,2
a-stx,ꜥ-stẖ,tla,4,True,2
a-swt,ꜥ-swt,bbaw,4,True,2
a-xnw,ꜥ-ẖnw,bbaw,4,True,2
aa-jb,ꜥꜣ-jb,bbaw,4,True,2
aa-ka,ꜥꜣ-kꜣ,bbaw,4,True,2
aa-nx,ꜥꜣ-nḫṱ,bbaw,4,True,2
aa-pr,ꜥꜣ-pr,bbaw,4,True,2
aa-rs,ꜥꜣ-rs,bbaw,4,True,2
aa-sk,ꜥꜣ-sk,bbaw,4,True,2
aa-wj,ꜥꜣ-wj,bbaw,4,True,2
abb-j,ꜣbb-j,bbaw,4,True,2
abd-w,ꜣbd-w,bbaw,4,True,2
abw-r,ꜥbw-rʾ,bbaw,4,True,2
ad-as,ꜥd-ꜥš,bbaw,4,True,2
ad-ib,ꜥḏ-ꞽb,tla,4,True,2
ad-ka,ꜥḏ-kꜣ,bbaw,4,True,2
ad-mr,ꜥḏ-mr,bbaw,4,True,2
aha-a,ꜥḥꜣ-ꜥ,bbaw,4,True,2
aha-r,ꜥḥꜣ-rʾ,bbaw,4,True,2
aht-s,ꜣḥt-š,bbaw,4,True,2
am-aa,ꜥm-ꜥꜣ,bbaw,4,True,2
am-af,ꜥm-ꜥf,bbaw,4,True,2
am-ib,ꜥm-ꞽb,tla,4,True,2
am-jb,ꜥm-jb,bbaw,4,True,2
anx-n,ꜥnḫ-n,bbaw,4,True,2
anx-s,ꜥnḫ-s,bbaw,4,True,2
aq-hr,ꜥq-ḥr,bbaw,4,True,2
aq-ib,ꜥq-ꞽb,tla,4,True,2
aq-jb,ꜥq-jb,bbaw,4,True,2
aq-ka,ꜥq-kꜣ,bbaw,4,True,2
asa-r,ꜥšꜣ-rʾ,bbaw,4,True,2
asa-t,ꜥšꜣ-t,bbaw,4,True,2
ast-y,Ꜣst-y,bbaw,4,True,2
at-xt,ꜥt-ḫt,bbaw,4,True,2
aw-hr,ꜣw-ḥr,bbaw,4,True,2
aw-ib,ꜣw-ꞽb,tla,4,True,2
aw-jb,ꜣw-jb,bbaw,4,True,2
awi-a,ꜣwi-ꜥ,bbaw,4,True,2
awt-a,ꜣwt-ꜥ,bbaw,4,True,2
ax-nt,ꜣḫ-nt,tla,4,True,2
ax-sw,ꜣḫ-sw,bbaw,4,True,2
ba-ba,bꜣ-bꜣ,bbaw,4,True,2
ba-nk,bꜣ-nk,bbaw,4,True,2
ba-pf,bꜣ-pf,bbaw,4,True,2
ba-sw,Bꜣ-Šw,bbaw,4,True,2
ba-ta,Bꜣ-tꜣ,bbaw,4,True,2
baw-p,bꜣw-P,bbaw,4,True,2
bb-ib,bb-ꞽb,tla,4,True,2
bb-jb,Bb-jb,bbaw,4,True,2
bn-pj,bn-pj,bbaw,4,True,2
bn-pw,bn-pw,bbaw,4,True,2
bt-sr,Bt-šr𓊇,bbaw,4,True,2
bw-aa,bw-ꜥꜣ,bbaw,4,True,2
bw-ax,bw-ꜣḫ,bbaw,4,True,2
bw-dw,bw-ḏw,bbaw,4,True,2
bw-nb,bw-nb,bbaw,4,True,2
bw-pw,bw-pw,bbaw,4,True,2
bw-py,bw-py,bbaw,4,True,2
bwt-t,Bwt-tʾ,bbaw,4,True,2
bz-nw,bz-nw,bbaw,4,True,2
d-anx,ḏ-ꜥnḫ,bbaw,4,True,2
d-nit,ḏ-nꞽt,tla,4,True,2
dat-r,ḏꜣt-rʾ,bbaw,4,True,2
dd-hr,Ḏd-ḥr,bbaw,4,True,2
df-zp,ḏf-zp-2,bbaw,4,True,2
diw-a,diw-ꜥ,bbaw,4,True,2
dj-zp,dj-zp-2,bbaw,4,True,2
dma-a,dmꜣ-ꜥ,bbaw,4,True,2
dn-jb,ḏn-jb,bbaw,4,True,2
dp-ai,dp-ꜥꞽ,tla,4,True,2
dp-rd,dp-rd,bbaw,4,True,2
dpj-a,dpj-ꜥ,bbaw,4,True,2
dpj-r,dpj-rʾ,bbaw,4,True,2
dt-dt,ḏt-ḏt,bbaw,4,True,2
dt-zp,ḏt-zp-2,bbaw,4,True,2
dw-qd,ḏw-qd,bbaw,4,True,2
f-nfr,f-nfr,bbaw,4,True,2
fai-a,fꜣi-ꜥ,bbaw,4,True,2
ftk-t,Ftk-tʾ,bbaw,4,True,2
ga-wa,gꜣ-wꜣ,bbaw,4,True,2
gm-ws,gm-wš,bbaw,4,True,2
gn-wr,Gn-wr,bbaw,4,True,2
gs-dp,gs-dp,bbaw,4,True,2
gs-im,gs-ꞽm,tla,4,True,2
gs-pd,gs-pḏ,bbaw,4,True,2
gs-pr,gs-pr,bbaw,4,True,2
ha-ah,Hꜣ-ꜥḥ,bbaw,4,True,2
ha-ib,ḥꜣ-ꞽb,tla,4,True,2
ha-jb,Ḥꜣ-jb,bbaw,4,True,2
ha-ka,Ḥꜥ-kꜣ,bbaw,4,True,2
ha-rw,hꜣ-rw,bbaw,4,True,2
ha-xt,ḥꜣ-ḫt,bbaw,4,True,2
hap-r,ḥꜣp-rʾ,bbaw,4,True,2
hat-a,ḥꜣt-ꜥ,bbaw,4,True,2
hb-sd,ḥb-sd,bbaw,4,True,2
hb-wr,ḥb-wr,bbaw,4,True,2
hd-hr,ḥḏ-ḥr,bbaw,4,True,2
hd-jb,ḥḏ-jb,bbaw,4,True,2
hd-ta,ḥḏ-tꜣ,bbaw,4,True,2
hm-aa,ḥm-ꜥꜣ,tla,4,True,2
hm-ka,ḥm-kꜣ,bbaw,4,True,2
hm-ra,Ḥm-Rꜥ,bbaw,4,True,2
hm-st,ḥm-st,bbaw,4,True,2
hmt-r,ḥmt-rʾ,tla,4,True,2
hn-dd,Ḥn-dd,bbaw,4,True,2
hn-ta,ḥn-tꜣ,bbaw,4,True,2
hr-aa,Ḥr-ꜥꜣ,bbaw,4,True,2
hr-at,ḥr-ꜣt,bbaw,4,True,2
hr-aw,ḥr-ꜥw,bbaw,4,True,2
hr-dd,ḥr-ḏd,bbaw,4,True,2
hr-dj,Ḥr-dj,bbaw,4,True,2
hr-dp,ḥr-dp,bbaw,4,True,2
hr-gs,ḥr-gs,bbaw,4,True,2
hr-hr,ḥr-ḥr,bbaw,4,True,2
hr-ib,ḥr-ꞽb,tla,4,True,2
hr-jb,ḥr-jb,bbaw,4,True,2
hr-jx,ḥr-jḫ,bbaw,4,True,2
hr-ka,ḥr-kꜣ,tla,4,True,2
hr-mw,ḥr-mw,bbaw,4,True,2
hr-nb,ḥr-nb,bbaw,4,True,2
hr-qd,ḥr-qd,bbaw,4,True,2
hr-rw,Ḥr-rw,bbaw,4,True,2
hr-sa,ḥr-sꜣ,bbaw,4,True,2
hr-tp,ḥr-tp,bbaw,4,True,2
hr-wr,Ḥr-wr,bbaw,4,True,2
hr-xm,Ḥr-Ḫm,bbaw,4,True,2
hr-xt,ḥr-ḫt,bbaw,4,True,2
hr-xw,ḥr-ḫw,bbaw,4,True,2
hrj-a,ḥrj-ꜥ,bbaw,4,True,2
hrj-p,ḥrj-P,bbaw,4,True,2
hrt-a,ḥrt-ꜥ,bbaw,4,True,2
hrw-a,ḥrw-ꜥ,bbaw,4,True,2
hrw-j,Ḥrw-j,bbaw,4,True,2
hrw-r,ḥrw-r,bbaw,4,True,2
hrw-s,Ḥrw-s,bbaw,4,True,2
hs-af,ḥs-ꜥf,bbaw,4,True,2
hst-n,ḥst-n,bbaw,4,True,2
htp-d,ḥtp-ḏ,bbaw,4,True,2
hw-nj,ḥw-nj,bbaw,4,True,2
hwi-a,ḥwꞽ-ꜣ,tla,4,True,2
hwj-a,ḥwj-ꜣ,bbaw,4,True,2
hwt-j,Ḥwt-j,bbaw,4,True,2
i-bzi,ꞽ-bzꞽ,tla,4,True,2
ia-ib,ꞽꜥ-ꞽb,tla,4,True,2
iam-a,ꞽꜣm-ꜥ,tla,4,True,2
iaw-r,ꞽꜥw-rʾ,tla,4,True,2
ib-ha,ıb-ḥꜣ,bbaw,4,True,2
ii-ib,ꞽꞽ-ꞽb,tla,4,True,2
ii-ky,ꞽꞽ-ky,tla,4,True,2
ii-mw,ꞽꞽ-mw,tla,4,True,2
ij-hr,Ij-ḥr,bbaw,4,True,2
imi-r,ꞽmꞽ-rʾ,tla,4,True,2
in-iw,ꞽn-ꞽw,tla,4,True,2
iq-jb,Iq-jb,bbaw,4,True,2
ir-gs,ꞽr-gs,tla,4,True,2
ir-sn,ꞽr-sn,tla,4,True,2
ir-tw,ꞽr-ṯw,tla,4,True,2
is-ib,ꞽs-ꞽb,tla,4,True,2
iw-rd,ꞽw-rd,tla,4,True,2
iy-hr,Iy-ḥr,bbaw,4,True,2
iy-ib,ꞽy-ꞽb,tla,4,True,2
iy-ka,ꞽy-kꜣ,tla,4,True,2
iy-ky,ꞽy-ky,tla,4,True,2
j-bzj,J-bzj,bbaw,4,True,2
j-dbw,j-ḏbw,bbaw,4,True,2
j-tpl,J-tʾpl,bbaw,4,True,2
ja-jb,Jꜥ-jb,bbaw,4,True,2
jam-a,jꜣm-ꜥ,bbaw,4,True,2
jaw-r,jꜥw-rʾ,bbaw,4,True,2
jb-nb,jb-nb,bbaw,4,True,2
jd-sr,Jd-šr,bbaw,4,True,2
jh-pt,Jḥ-pt,bbaw,4,True,2
jh-zp,jḥ-zp-2,bbaw,4,True,2
jj-jb,Jj-jb,bbaw,4,True,2
jj-ky,Jj-ky,bbaw,4,True,2
jj-mw,Jj-mw,bbaw,4,True,2
jjn-j,Jjn-j,bbaw,4,True,2
jm-iz,jm-ız,bbaw,4,True,2
jm-wt,jm-wt,bbaw,4,True,2
jma-a,jmꜣ-ꜥ,bbaw,4,True,2
jmj-a,jmj-ꜥ,bbaw,4,True,2
jmj-r,jmj-rʾ,bbaw,4,True,2
jmm-j,Jmm-j,bbaw,4,True,2
jmn-a,jmn-ꜥ,bbaw,4,True,2
jmy-r,jmy-rʾ,bbaw,4,True,2
jn-df,Jn-ḏf,bbaw,4,True,2
jn-hr,Jn-ḥr,bbaw,4,True,2
jn-jw,jn-jw,bbaw,4,True,2
jn-mn,jn-mn,bbaw,4,True,2
jn-zp,jn-zp,bbaw,4,True,2
jn-zt,Jn-zt,bbaw,4,True,2
jnm-a,jnm-ꜥ,bbaw,4,True,2
jnn-m,jnn-m,bbaw,4,True,2
jp-aw,Jp-ꜣw,bbaw,4,True,2
jr-ab,jr-ꜥb,bbaw,4,True,2
jr-an,jr-ꜥn,bbaw,4,True,2
jr-dd,jr-ḏd,bbaw,4,True,2
jr-dr,jr-ḏr,bbaw,4,True,2
jr-dt,jr-ḏt,bbaw,4,True,2
jr-gf,jr-gf,bbaw,4,True,2
jr-gs,jr-gs,bbaw,4,True,2
jr-ka,Jr-kꜣ,bbaw,4,True,2
jr-mh,Jr-mḥ,bbaw,4,True,2
jr-ns,Jr-ns,bbaw,4,True,2
jr-tw,Jr-ṯw,bbaw,4,True,2
jrj-a,jrj-ꜥ,bbaw,4,True,2
jrr-t,Jrr-t,bbaw,4,True,2
js-jb,js-jb,bbaw,4,True,2
js-xa,Js-ḫꜣ,bbaw,4,True,2
jt-mh,jt-mḥ,bbaw,4,True,2
jw-aw,jw-ꜣw,bbaw,4,True,2
jw-dd,jw-ḏd,bbaw,4,True,2
jw-dr,jw-ḏr,bbaw,4,True,2
jw-gs,jw-gs,bbaw,4,True,2
jw-hr,jw-ḥr,bbaw,4,True,2
jw-mn,jw-mn,bbaw,4,True,2
jw-ra,jʾw-rꜥ,bbaw,4,True,2
jw-rd,Jw-rd,bbaw,4,True,2
jw-tn,jw-tn,bbaw,4,True,2
jw-tp,jw-tp,bbaw,4,True,2
jw-ty,Jw-Ṯy,bbaw,4,True,2
jw-zp,jw-zp-2,bbaw,4,True,2
jwf-j,Jwf-j,bbaw,4,True,2
jwf-n,Jwf-n,bbaw,4,True,2
jwi-j,Jwi-j,bbaw,4,True,2
jy-df,Jy-ḏf,bbaw,4,True,2
jy-jb,Jy-jb,bbaw,4,True,2
jy-jw,Jy-jw,bbaw,4,True,2
jy-ka,Jy-kꜣ,bbaw,4,True,2
jy-ky,Jy-ky,bbaw,4,True,2
jy-mr,Jy-mr,bbaw,4,True,2
jy-nj,Jy-nj,bbaw,4,True,2
jy-rn,Jy-rn,bbaw,4,True,2
k-apr,K-ꜥpr,bbaw,4,True,2
k-jmj,k-jmj,bbaw,4,True,2
k-jmy,k-jmy,bbaw,4,True,2
k-ymy,k-ymy,bbaw,4,True,2
ka-dd,kꜣ-ḏd,bbaw,4,True,2
ka-hp,kꜣ-ḥp,bbaw,4,True,2
ka-ms,Kꜣ-ms,bbaw,4,True,2
ka-pa,Kꜣ-pꜣ,bbaw,4,True,2
ka-pt,kꜣ-pt,bbaw,4,True,2
ka-wr,Kꜣ-wr,bbaw,4,True,2
kaj-a,Kꜣj-ꜣ,bbaw,4,True,2
kaj-m,Kꜣj-m,bbaw,4,True,2
km-hr,km-ḥr,tla,4,True,2
km-wr,Km-wr,bbaw,4,True,2
kt-xi,kt-ḫꞽ,tla,4,True,2
kt-xj,kt-ḫj,bbaw,4,True,2
kt-xt,kt-ḫt,bbaw,4,True,2
ky-dd,ky-ḏd,bbaw,4,True,2
ky-ky,ky-ky,bbaw,4,True,2
ky-sn,Ky-sn,bbaw,4,True,2
ky-zp,Ky-zp-2,bbaw,4,True,2
m-aba,m-ꜥbꜥ,bbaw,4,True,2
m-abw,m-ꜥbw,bbaw,4,True,2
m-adi,m-ꜥḏi,bbaw,4,True,2
m-adj,m-ꜥdj,bbaw,4,True,2
m-adu,m-ꜥdu,bbaw,4,True,2
m-anx,m-ꜥnḫ,bbaw,4,True,2
m-aqa,m-ꜥqꜣ,bbaw,4,True,2
m-arw,m-ꜥrw,bbaw,4,True,2
m-awa,m-ꜥwꜣ,bbaw,4,True,2
m-awt,m-ꜣwt,bbaw,4,True,2
m-bah,m-bꜣḥ,bbaw,4,True,2
m-bja,m-bjꜣ,bbaw,4,True,2
m-bnr,m-bnrʾ,bbaw,4,True,2
m-bwr,m-bwrʾ,bbaw,4,True,2
m-dai,m-ḏꜣi,bbaw,4,True,2
m-day,m-ḏꜣy,bbaw,4,True,2
m-dba,m-ḏbꜣ,bbaw,4,True,2
m-dbw,m-ḏbw,bbaw,4,True,2
m-ddt,m-ḏdt,bbaw,4,True,2
m-dit,m-dit,bbaw,4,True,2
m-diw,m-ḏiw,bbaw,4,True,2
m-djr,m-djr,bbaw,4,True,2
m-djt,m-djt,bbaw,4,True,2
m-djw,m-djw,bbaw,4,True,2
m-drj,m-ḏrj,bbaw,4,True,2
m-drt,m-ḏrt,bbaw,4,True,2
m-drw,m-ḏrw,bbaw,4,True,2
m-dtf,m-ḏtf,bbaw,4,True,2
m-dwa,m-dwꜣ,bbaw,4,True,2
m-dwn,m-dwn,bbaw,4,True,2
m-dwt,m-ḏwt,bbaw,4,True,2
m-dxd,m-dḫd,bbaw,4,True,2
m-dyt,m-ḏyt,bbaw,4,True,2
m-grg,m-grg,bbaw,4,True,2
m-har,m-ḥꜥrʾ,bbaw,4,True,2
m-hat,m-ḥꜣt,bbaw,4,True,2
m-haw,m-ḥꜥw,bbaw,4,True,2
m-hrk,m-ḥrk,bbaw,4,True,2
m-hrt,m-ḥrt,bbaw,4,True,2
m-hrw,m-hrw,bbaw,4,True,2
m-htp,m-ḥtp,bbaw,4,True,2
m-jri,m-jri,bbaw,4,True,2
m-jss,m-jšs,bbaw,4,True,2
m-jtn,m-Jtn,bbaw,4,True,2
m-kfa,m-kfꜣ,bbaw,4,True,2
m-ksw,m-ksw,bbaw,4,True,2
m-min,m-mꞽn,tla,4,True,2
m-mjn,m-mjn,bbaw,4,True,2
m-mnt,m-mnt,bbaw,4,True,2
m-mnw,m-mnw,bbaw,4,True,2
m-mrt,m-mrt,bbaw,4,True,2
m-nfa,m-nfꜣ,bbaw,4,True,2
m-nfr,m-nfr,bbaw,4,True,2
m-pwj,m-pwj,bbaw,4,True,2
m-pxr,m-pẖr,bbaw,4,True,2
m-qab,m-qꜣb,bbaw,4,True,2
m-rdi,m-rḏi,bbaw,4,True,2
m-rwd,m-rwd,bbaw,4,True,2
m-rwt,m-rwt,bbaw,4,True,2
m-saa,m-šꜣꜥ,bbaw,4,True,2
m-saf,m-sꜣf,bbaw,4,True,2
m-saw,m-šꜣw,bbaw,4,True,2
m-sbn,m-šbn,bbaw,4,True,2
m-snn,m-snn,bbaw,4,True,2
m-snt,m-snt,bbaw,4,True,2
m-snw,m-šnw,bbaw,4,True,2
m-ssr,m-sšr,bbaw,4,True,2
m-ssy,m-šsy,bbaw,4,True,2
m-swj,m-šwj,bbaw,4,True,2
m-sxd,m-sḫd,bbaw,4,True,2
m-taw,m-ṯꜣw,bbaw,4,True,2
m-wah,m-wꜣḥ,bbaw,4,True,2
m-waw,m-wꜣw,bbaw,4,True,2
m-whm,m-wḥm,bbaw,4,True,2
m-wni,m-wni,bbaw,4,True,2
m-xdi,m-ḫdi,bbaw,4,True,2
m-xmt,m-ḫmt,bbaw,4,True,2
m-xnj,m-ẖnj,bbaw,4,True,2
m-xnt,m-ḫnt,bbaw,4,True,2
m-xnw,m-ẖnw,bbaw,4,True,2
m-xrj,m-ẖrj,bbaw,4,True,2
m-xrt,m-ḫrt,bbaw,4,True,2
m-xrw,m-ẖrw,bbaw,4,True,2
m-xsf,m-ḫsf,bbaw,4,True,2
m-xtf,m-ḫtf,bbaw,4,True,2
m-xtj,m-ḫtj,bbaw,4,True,2
m-xtm,m-ḫtm,bbaw,4,True,2
m-xtw,m-ḫtw,bbaw,4,True,2
m-zaf,M-zꜣf,bbaw,4,True,2
m-zxa,m-zẖꜣ,bbaw,4,True,2
ma-hd,Mꜣ-ḥḏ,bbaw,4,True,2
ma-pw,Mꜥ-pw,bbaw,4,True,2
mh-dt,mḥ-ḏt,bbaw,4,True,2
mh-ib,mḥ-ꞽb,tla,4,True,2
mh-jb,mḥ-jb,bbaw,4,True,2
mh-nt,Mḥ-nt,bbaw,4,True,2
mhw-s,Mḥw-s,bbaw,4,True,2
mi-nw,mꞽ-nw,tla,4,True,2
mi-qd,mꞽ-qd,tla,4,True,2
mi-qi,mꞽ-qꞽ,tla,4,True,2
mj-ax,mj-ꜣḫ,bbaw,4,True,2
mj-jx,mj-jḫ,bbaw,4,True,2
mj-mn,mj-mn,bbaw,4,True,2
mj-na,mj-nꜣ,bbaw,4,True,2
mj-nn,mj-nn,bbaw,4,True,2
mj-nt,mj-nt,bbaw,4,True,2
mj-nw,mj-nw,bbaw,4,True,2
mj-pw,Mj-pw,bbaw,4,True,2
mj-qd,mj-qd,bbaw,4,True,2
mj-qj,mj-qj,bbaw,4,True,2
mn-jb,mn-jb,bbaw,4,True,2
mn-ka,Mn-kꜣ,bbaw,4,True,2
mn-na,Mn-nꜣ,bbaw,4,True,2
mn-sp,mn-sp,bbaw,4,True,2
mn-st,Mn-st,bbaw,4,True,2
mnw-m,Mnw-m,bbaw,4,True,2
mnw-y,mnw-y,bbaw,4,True,2
mr-af,mr-ꜥf,bbaw,4,True,2
mr-hp,mr-ḥp,tla,4,True,2
mr-ib,mr-ꞽb,tla,4,True,2
mr-jb,Mr-jb,bbaw,4,True,2
mr-jy,Mr-jy,bbaw,4,True,2
mr-ky,Mr-ky,bbaw,4,True,2
mr-ms,Mr-ms,bbaw,4,True,2
mr-nt,mr-nʾt,bbaw,4,True,2
mr-sw,Mr-sw,bbaw,4,True,2
mr-tm,Mr-Tm,bbaw,4,True,2
mr-wr,Mr-wr,bbaw,4,True,2
mrt-j,Mrt-j,bbaw,4,True,2
mrt-s,mrt-s,bbaw,4,True,2
ms-ni,ms-nꞽ,tla,4,True,2
ms-nj,Ms-nj,bbaw,4,True,2
ms-xr,ms-ḫr,bbaw,4,True,2
ms-za,Ms-zꜣ,bbaw,4,True,2
mt-qn,mt-qn,bbaw,4,True,2
mt-sw,mt-šw,bbaw,4,True,2
mtm-a,mtm-ꜥ,bbaw,4,True,2
mw-qd,Mw-qd,bbaw,4,True,2
mxw-j,Mḫw-j,bbaw,4,True,2
n-abw,n-ꜣbw,bbaw,4,True,2
n-ada,n-ꜥḏꜣ,bbaw,4,True,2
n-anx,n-ꜥnḫ,bbaw,4,True,2
n-arf,N-ꜣrf,bbaw,4,True,2
n-ary,N-ꜣry,bbaw,4,True,2
n-axt,N-ꜣḫt,bbaw,4,True,2
n-bnr,n-bnr,bbaw,4,True,2
n-drf,N-ḏrf,bbaw,4,True,2
n-drt,n-ḏrt,bbaw,4,True,2
n-dtf,n-ḏtf,bbaw,4,True,2
n-dts,n-ḏts,bbaw,4,True,2
n-gaw,n-gꜣw,bbaw,4,True,2
n-hat,n-ḥꜣt,bbaw,4,True,2
n-haw,n-ḥꜣw,bbaw,4,True,2
n-hay,n-ḥꜣy,bbaw,4,True,2
n-hrw,n-ḥrw,bbaw,4,True,2
